article_id,url,source_name,source_url,sentiment_ground_truth,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
411909,https://gozo.news/111012/graffitti-takes-direct-action-against-joseph-portellis-illegal-pools-in-qala-odz/,Gozo News,https://gozo.news/,Negative,Gozo.News,,Gozo News,29/06/2024,"On Friday, Moviment Graffitti took a direct action at Gozitan developer Joseph Portellis illegal site in Qala.
This morning, activists stormed the site, temporarily occupied it, and carried out actions to draw attention to the fact that people like Joseph Portelli, and other developers, are systematically being allowed by our Government, politicians and authorities to wreak havoc on our country with absolute impunity.
The activists are demanding that the Government keeps its word and enacts the appeals law reform with immediate effect. The current law allows developers to commence works and complete them while the appeal in front of the Planning Tribunal (EPRT) or the courts is ongoing.
They argued that the result of this  as we can see in Qala  is that projects that are having their irregular PA permits revoked by the courts, would have already been built.
The organisation insisted that communities and organisations are having to bear the burden of appealing the obscene decisions of the PA, only for them to then have to deal with illegal buildings that no authority takes any effective action against.
They stressed that the site of todays direct action clearly shows the tremendous power wielded by the developers in our country and how our planning system is essentially rotten to the core.
Without any permits in hand, Joseph Portelli had started digging two enormous pools on ODZ land in Qala. No action was taken to stop him. Not only didnt they stop him, but after a while they issued him with the PA permits.
Graffitti stated,we appealed this permit and won the case. But although the Court revoked the permit, the swimming pools had already been built  all because of our ridiculous appeals law. For this reason, this scar on our land  which is completely illegal  is still here to this day.
We can mention many other similar cases, such as the grotesque blocks in Sannat and Xewkija, a hotel in Mellie?a, and a part of this very same development in Qala.
In fact, a good chunk of the monstrous building behind us is also illegal because its permit was revoked after we appealed it. But, just like the pools, it had already been built, the activists said.
Graffitti pointed out that the absurdity of all this is reaching ridiculous levels. Two days ago, the Planning Tribunal rejected the residents appeal against a monstrous development in Mistra because, according to the Tribunal, the site has now been committed for development because of the works done. It is worth noting that it was the very same Tribunal that had allowed the works to continue while the appeal was ongoing.
They added we are convinced that all this is not happening by chance. The environmental destruction that is ravaging Malta and Gozo is deliberate. We have a Government ruled by developers that is more intent on filling their pockets rather than safeguarding our common good and quality of life.
The organisation highlighted the fact that it was Prime Minister Robert Abela himself who in May last year had stated that it does not make sense to carry out works while an appeal is ongoing. But today, more than a year later, there is still no sign of this law reform. Meanwhile, developers continue to ravage our country with the blessing of those who are supposed to keep them in check.
Last April we wrote to the Prime Minister asking him to change the appeals law and to remove Joseph Portellis illegal swimming pools in Qalas ODZ. In our letter we had warned that if this is not done, then we would have no choice but to escalate our actions to ensure that basic decency is restored.
Since then, the appeals law has remained unchanged, and Portellis illegal swimming pools are still here, untouched, the activists said.
Moviment Graffitti concluded as we had promised, today we started escalating our actions. And we wont stop here. We cannot remain silent and let greed and arrogance choke our country.",https://gozo.news/wp-content/uploads/2024/06/Moviment_Graffitti_action_Qala_illegal_pools.jpg,,2025-07-28 17:23:50.66064+02,"{Ad,Birdlife,Bishop,Bov,Cathedral,Church,Citadel,Comino,Economy,Environment,Euro,Faa,Feast,Fish,Fishing,Ghajnsielem,Gharb,Go,Gozo,Heritage,Hsbc,Kercem,Labour,Malta,""Malta News"",Marsalforn,Mediterranean,Mepa,Mgarr,Minister,Nadur,Nationalist,""Nature Trust"",Qala,Rabat,""San Lawrenz"",Sannat,Spca,Theatre,Tourists,Victoria,Xaghra,Xewkija,Xlendi,Zebbug}",{}
393112,https://maltadaily.mt/owen-bonnici-latvian-president-discuss-language-digital-tools/,Malta Daily,https://maltadaily.mt/,Positive,Owen Bonnici & Latvian President Discuss Language Digital Tools,,,06/02/2024,"The 
entru tal-Ilsien Malti organized a discussion session focusing on digital tools tailored for languages of small nations, such as Malta and Latvia. President Edgars Rinkvi
s of Latvia, currently on a State Visit in Malta, and Minister Owen Bonnici for National Heritage, the Arts, and Local Government, actively participated in the discussions.
Despite their size, Malta and Latvia share unique languages shaped by their socio-political histories. Both nations are actively working to strengthen their respective languages through various initiatives. Minister Bonnici affirmed the governments commitment to supporting projects promoting the Maltese language in education and daily activities, particularly in public administration.
Minister Bonnici highlighted the potential for projects like traduzzjoni.mt to evolve further, encouraging collaborations on innovative language initiatives. He expressed support for 
entru tal-Ilsien Malti and anticipated constructive discussions at the upcoming National Forum on the Maltese Language.
President Rinkvi
s emphasized the richness of both Latvian and Maltese cultures, noting technological collaborations between Latvian company Tilde and the Maltese government as examples of advancing competitiveness while preserving cultural heritage.
Norma Saliba, Executive Head of 
entru tal-Ilsien Malti, noted engagement with various organizations and individuals to strengthen the national language in a globally interconnected world. She highlighted digital tools role in promoting and preserving the Maltese language through collaborations with local and international entities, citing the traduzzjoni.mt project as an example.
The discussions, held at Spazju Kreattiv in Valletta, involved entities focusing on Maltese language, artificial intelligence, information technology, research, and public administration.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/02/owenweb.jpg,,2025-07-28 12:19:18.435202+02,{},{}
393187,https://maltadaily.mt/agreement-signed-between-agenzija-sapport-and-agenzija-zghazagh-to-enhance-training-opportunities/,Malta Daily,https://maltadaily.mt/,Positive,Agreement Signed between A!enzija Sapport and A!enzija {g'a|ag' To Enhance Training Opportunities,,,21/11/2024,"A!enzija Sapport and A!enzija {g'a|ag' have signed a three-year agreement to expand training opportunities for mentors and youth utilizing A!enzija Sapport services.
The signing took place in the presence of Minister for Inclusion and Volunteering Julia Farrugia Portelli and Parliamentary Secretary for Youth, Research, and Innovation Keith Azzopardi Tanti.
Under this agreement, A!enzija {g'a|ag' will deliver leadership and mentoring training to youth workers from A!enzija Sapport. It will also roll out targeted programs to empower youths with diverse abilities, enabling them to enhance their skills and actively participate in the community.
Minister Farrugia Portelli highlighted the collaborations importance in fostering inclusivity and helping youths realize their full potential. Parliamentary Secretary Azzopardi Tanti commended the joint effort, emphasizing its role in creating a stronger, more inclusive society.
Participants in A!enzija Sapports programs, such as Sharing Lives, will benefit from professional-led sessions, while initiatives like SAFER and Take a Stand will promote digital safety and personal empowerment among youths.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/11/gameweb-41.jpg,,2025-07-28 12:19:59.758322+02,{},{}
393365,https://gozo.news/110137/bishops-of-malta-and-gozo-at-the-vatican-for-ad-limina-apostolorum-visit/,Gozo News,https://gozo.news/,Neutral,Gozo.News,,Gozo News,12/05/2024,"The Bishops of Malta and Gozo left Malta on Sunday for a five-day ad limina Apostolorum visit at the Vatican, during which they will provide updates on the status of their respective dioceses. The bishops will have an audience with the Pope on Friday morning.
In preparation for this visit, the Archdiocese of Malta and the Diocese of Gozo have prepared two reports detailing the work of the dioceses. These reports will be presented to the Pope and various dicasteries of the Roman Curia.
Among other topics, the reports give detailed explanations of the liturgical and sacramental life of the local Church, Catholic Education, evangelisation, communication, the financial situation of the dioceses, diaconia and the efforts to promote social justice, and the social teaching of the Church.
This marks the first ad limina visit for Archbishop Charles Scicluna, Auxiliary Bishop Joseph Galea-Curmi and Bishop Anton Teuma. The last ad limina visit by the Bishops of Malta and Gozo took place in May 2012.
Apart from meetings with the Roman Curia, the Bishops will discuss and reflect on theological, pastoral and administrative themes to support their service within their respective dioceses. They will also share moments of prayer by celebrating Mass in the major churches of Rome, including St Peters Basilica, St Paul Outside the Walls, St John Lateran and St Mary Major.
What is an ad limina visit
Ad limina Apostolorum derives from Latin and means to the threshold of the Apostles. This visit cannot be understood simply as an administrative procedure but as a pilgrimage undertaken by the bishops of each diocese to the tombs of St Peter and St Paul in Rome.
It offers an opportunity for the Pope to discuss with bishops issues affecting their diocese. An ad limina visit is different from other visits a bishop might make to the Vatican, such as attending a synod.
Until a few years ago it was obligatory for an ad limina visit to take place every five years. However, due to the continuous increase in the number of dioceses and bishops worldwide, this visit is now held at longer intervals.
As successors of the apostles, through the ad limina visit, the bishops reaffirm their communion with the Universal Church and the successor of Peter, the Pope.",https://gozo.news/wp-content/uploads/2024/05/Bishops_in_Rome_2024.jpeg,,2025-07-28 12:21:39.242406+02,"{Ad,Birdlife,Bishop,Bov,Cathedral,Church,Citadel,Comino,Economy,Environment,Euro,Faa,Feast,Fish,Fishing,Ghajnsielem,Gharb,Go,Gozo,Heritage,Hsbc,Kercem,Labour,Malta,""Malta News"",Marsalforn,Mediterranean,Mepa,Mgarr,Minister,Nadur,Nationalist,""Nature Trust"",Qala,Rabat,""San Lawrenz"",Sannat,Spca,Theatre,Tourists,Victoria,Xaghra,Xewkija,Xlendi,Zebbug}",{}
395117,https://maltadaily.mt/photographer-captures-last-nights-rare-super-moon/,Malta Daily,https://maltadaily.mt/,Positive,Photographer Captures Last Night's Rare Super Moon,,,20/08/2024,"Local photographer Joseph Amodio captured a stunning shot of last nights rare sturgeon blue moon rising over the Maltese horizon behind Madliena Tower.
Last night featured a rare celestial eventa supermoon combined with a blue moon.
Supermoons occur three to four times a year when the moon is closest to Earth. What made last night special was that it was the second full moon in a single month, known as a blue moon. The next blue supermoon wont happen until 2037.
Interestingly, due to wildfire ash in the atmosphere, the moon appeared more red than blue, giving it a dark red hue.
Additionally, it was called a sturgeon moon, named after the time of year when sturgeon fish are abundantly caught.
Globally, the moon looked 6.2% larger and 12.8% brighter than an average full moon.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/08/moonweb.jpg,,2025-07-28 12:37:59.429084+02,{},{}
395128,https://maltadaily.mt/president-myriam-spiteri-debono-addresses-malta-on-50th-republic-day/,Malta Daily,https://maltadaily.mt/,Positive,President Myriam Spiteri Debono Addresses Malta On 50th Republic Day,,,13/12/2024,"In a speech marking Maltas 50th Republic Day, President Myriam Spiteri Debono commended the nations progress while emphasising certain areas for improvement.
She first, acknowledged the contributions of past presidents, highlighting their roles in shaping Maltas political landscape.
The President stressed the importance of consensus and collaboration for progress, exemplified by the establishment of local councils and electoral reforms. However, she noted that more needs to be done regarding the effectiveness of local councils and their coordination with central authorities.
To strengthen democratic institutions, the President called for increased scrutiny of governance and ethical behavior, particularly among members of Parliament. She advocated for examining the feasibility of full-time parliamentarians and addressing political party financing to ensure ethical governance.
President Spiteri Debono emphasised the importance of upholding the independence of the judiciary, the Attorney General, and the police, stressing that they must remain free from any form of pressure.
She also highlighted the need to implement recommendations from public inquiries, particularly the Sofia inquiry. Finally, she commended Maltas achievements in human rights, economic growth, and education, urging continued progress in these areas.
Also present at the annual traditional Republic Day celebrations were Prime Minister Robert Abela, Leader of Opposition Bernard Grech and several other Maltese representaitves.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/12/gameweb-40.jpg,,2025-07-28 12:38:05.604692+02,{},{}
395260,https://maltadaily.mt/new-possible-evidence-for-filfla-chapel/,Malta Daily,https://maltadaily.mt/,Neutral,New Possible Evidence For Filfla Chapel,,,06/08/2024,"Arnold Sciberras, known as The Exterminator, and Jeffrey Sciberras have presented intriguing evidence about the mysterious chapel on Filfla, a small islet south of Malta.
The chapel, believed to date back to the 14th century, was used as a place of worship and refuge for stranded fishermen.
Although it was deconsecrated in 1575 and reportedly destroyed by an earthquake in 1856, physical evidence of the chapels existence has long been elusive, especially after the islet was heavily bombed by military forces in recent history.
During a 2013 scientific visit to Filfla, the Sciberras brothers discovered several globigerina stone slabs on the plateau, which they suggest could be remnants of the chapel.
This discovery challenges the long-held belief that the chapel was located in a cave. They also found a freshwater spring on the northern side of the island, supporting unique mollusc species.
Adding to the mystery, a visitor to one of their educational trips revealed he possessed a large key, inherited from his father-in-law who served at the nearby Xutu Tower in the 1970s, which he believes could be from the chapel.
The Sciberras brothers hope this key can eventually be authenticated to further illuminate the history of Filflas chapel.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/08/filfweb.jpg,,2025-07-28 12:39:19.751088+02,{},{}
395265,https://maltadaily.mt/lecture-walk-out-rally-tomorrow-by-university-students-on-quad/,Malta Daily,https://maltadaily.mt/,Negative,Lecture Walk Out Rally Tomorrow By University Students On Quad,,,15/01/2024,"KSU have called for a rally on the University quad tomorrow at 10:30 wherein students will walk out of their respective rallies in order to keep their exams as they are.
This comes as failure to negotiate a deal due to ongoing directives by university staff is keeping students in limbo during an important January assessment period.
View this post on Instagram A post shared by Kunsill Studenti Universitarji (@ksumalta)
KSU had stated in a statement that despite acknowledging and respecting the decisions made by the union UHM, it is crucial to highlight the sentiment among the student community regarding the challenges that exist.
In particular, we are cognizant of the fact that a collective agreement for university staff was expected to be in place by December 2021. The absence of such an agreement has understandably led to frustration and discontent among the staff, which inevitably trickles down to impact the overall learning experience for students. We urge all stakeholders to consider the long-term implications of this situation on the quality of education provided at our institution.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/01/ksuweb-1.jpg,,2025-07-28 12:39:22.685942+02,{},{}
395310,https://maltadaily.mt/maltese-doctors-perform-surgeries-at-maltese-hospital-in-ghana/,Malta Daily,https://maltadaily.mt/,Positive,Maltese Doctors Perform Surgeries At Maltese Hospital In Ghana,,,12/02/2024,"Maltese doctors Dr. Kurstein Nicholas Sant and Dr. Joseph Paul Vella recently volunteered at the HopeXchange Medical Center in Kumasi, Ghana, becoming the first Maltese doctors to perform surgeries there.
The hospital, established by the ICPE, initially from donations from Malta, has grown to over two hundred beds, providing vital medical care to the local community, many of whom face significant social and economic challenges.
Dr. Vella emphasized the importance of the hospital, stating it truly embodies hope for the community, serving those with urgent medical needs.
View this post on Instagram A post shared by Malta Daily (@maltadaily.mt)
He contributed as an anesthetist and helped set up the intensive care department. Dr. Sant highlighted the hospitals significance, calling it an oasis in a region with limited medical care, underscoring the services it offers, often taken for granted in Malta.
Their visit was facilitated by Nikol Baldacchino and Joe Gerada from HopeXchange Malta. Mr. Gerada also conducted a training course for the hospitals management staff.
Both doctors expressed a commitment to continue supporting the hospitals mission and encouraged fellow medical professionals to contribute their expertise to help those in need. Their efforts reflect a broader initiative to provide essential medical services and hope to underserved communities.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/02/ghanaweb.jpg,,2025-07-28 12:39:48.904767+02,{},{}
395426,https://maltadaily.mt/80-of-gozitans-feel-local-persons-with-disabilities-are-well-respected/,Malta Daily,https://maltadaily.mt/,Positive,80% Of Gozitans Feel Local Persons With Disabilities Are Well Respected,,,28/11/2024,"A recent survey by the Commission for the Rights of Persons with Disability (CRPD) found that 80% of Gozitans believe disability rights are well respected in Malta and Gozo.
Employment among Gozitans with disabilities has risen to nearly 600, a 7% increase in six months.
Additionally, 85% of respondents see the CRPD as highly effective, while 78% acknowledge unique challenges faced by persons with disabilities in Gozo compared to Malta.
The findings were presented by Minister for Inclusion and Volunteering, Julia Farrugia, during a CRPD conference in Gozo. She emphasized the importance of investing in employment, accessibility, and education resources for Gozitans with disabilities.
Upcoming initiatives include expanding Voice for Inclusion operations to G'ajnsielem and ensuring Gozitan representation on two governmental boards: ENGAGE and the Autism Advisory Committee.
CRPD Commissioner Rhoda Garland stressed the need for direct involvement of persons with disabilities in policymaking.
Key areas identified for improvement include public awareness (90%), employment (85%), misuse of the blue badge (85%), physical accessibility (84%), and inclusive education (70%).
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/11/disaweb.jpg,,2025-07-28 12:40:56.555551+02,{},{}
395478,https://maltadaily.mt/nicki-minaj-stephen-colbert-talk-gladiator-2-filming-in-malta/,Malta Daily,https://maltadaily.mt/,Positive,Nicki Minaj & Stephen Colbert Talk Gladiator 2 Filming In Malta,,,19/01/2024,"Appearing on The Late Show with Stephen Colbert, rapper and artist Nicki Minaj talks about how much she loves the movie Gladiator, to which Colbert says that the sequel is currently filming on the Mediterranean island.
View this post on Instagram A post shared by Malta Daily (@maltadaily.mt)
The split second mention of Malta was broadcast to millions of viewers who follow the show, with the video of the interview on YouTube amassing 166K views.
Minaj expresses how much she loves Gladiator as well as the Black Panther movie, asking if the main actress Connie Nielsen, who played Lucilla, will be reappearing in the sequel (spoiler alert: IMDb says she will).
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/01/minajweb.jpg,,2025-07-28 12:41:24.787196+02,{},{}
395813,https://maltadaily.mt/54-of-locals-agree-with-regulated-hunting-survey-reports/,Malta Daily,https://maltadaily.mt/,Neutral,"54% Of Locals Agree With Regulated Hunting, Survey Reports",,,26/10/2024,"According to a Sagalytics survey, 54.1% of locals reported in September 2024 that they agree with sustainable hunting in Malta.
This follows another similar survey in June 2023, wherein the same question was asked. Last year, 50.4% said yes to regulated hunting, whereas 33.5% said no and 16.1% said they have no opinion.
This year, 33.2% said said no and 12.6% said they have no opinion.
The news was shared by Federazzjoni Kaaturi Nassaba Konservazzjonisti (FKNK), who said that that this is a positive change in public opinion.
In light of this evidence, FKNK encourages those who take decisions to consider these findings in their political deliberations. It is essential that the rules and discussions surrounding hunting are based on the realities of public opinion and the principles of sustainable use.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/10/huntweb-1.jpg,,2025-07-28 12:44:35.107649+02,{},{}
395871,https://maltadaily.mt/man-grievously-injured-after-falling-during-roof-work/,Malta Daily,https://maltadaily.mt/,Negative,Man Grievously Injured After Falling During Roof Work,,,09/04/2024,"Yesterday, at around 1700hrs, police were informed that their assistance was needed in a residence in Pjazza Sir Luigi Preziosi, Floriana.
Police convened immediately on site and preliminary investigations showed that a 29 year old man resident of Bir|ebbu!a had fallen after some slabs he was on collapsed whilst on the roof.
Members from the Civil Protection Department were called onto the site, along with a medical team. He was later taken to Mater Dei Hospital for further care and was certified as having suffered grievous injures.
Police investigations are still ongoing.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/04/fallweb.jpg,,2025-07-28 12:45:07.620215+02,{},{}
395962,https://maltadaily.mt/mspca-adopts-dogs-after-elderly-owner-passes-away/,Malta Daily,https://maltadaily.mt/,Positive,MSPCA Adopts Dogs After Elderly Owner Passes Away,,,08/01/2024,"A group of adorable dogs were adopted by the MSPCA after their elderly owner passed away earlier this January.
When I die, what will happen to my animals, the NGO rhetorically asked online in a statement as they shared photos of the dogs.
To the elderly man who left us a few days ago. Gone in silence. They are safe here. Till you meet again.
The comments on the post emphasised the importance of having pets in the care of those who pass away given the appropriate attention they need, with some suggesting that they should be included in the will.
What do you think?
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/01/dogsweb.jpg,,2025-07-28 12:45:59.246838+02,{},{}
395991,https://maltadaily.mt/former-national-team-goalkeeper-justin-haber-to-contest-local-council-elections/,Malta Daily,https://maltadaily.mt/,Positive,Former National Team Goalkeeper Justin Haber To Contest Local Council Elections,,Daniel Briffa,26/04/2024,"Former national team goalkeeper Justin Haber has decided to try out a career in local politics as he will be contesting the local council elections for a seat in the Floriana Local Council.
Habers connection to Floriana spans a long time, with the decorated keeper coming out of the Greens esteemed academy and playing a total of 49 matches across two spells with the club, also making his senior debut there. The first spell came from 1998 to 2002 with Habers second spell with the club being only a year long from 2016 to 2017.
Haber is one of Maltas most decorated football players even having played abroad for clubs in France, Belgium, Greece and most notably English team Sheffield United and Hungarian giants Ferencvrosi TC.
Justin has also gained fame in other areas not only football, with his seafood restaurant Haber 16 appearing on Netflix show, Restaurant On The Edge.
Haber will be hoping that his newfound career in politics will be as successful as the one he had on the pitch.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/04/haber-web.jpg,,2025-07-28 12:46:15.507839+02,{},{}
396027,https://maltadaily.mt/malta-police-force-hard-at-work-during-new-presidents-appointment-yesterday/,Malta Daily,https://maltadaily.mt/,Positive,Malta Police Force Hard At Work During New Presidents Appointment Yesterday,,,05/04/2024,"Yesterday marked a momentous occasion in Maltas political history as the nation bid farewell to His Excellency Dr. George Vella, concluding his illustrious five-year tenure as President. Stepping into this esteemed role is Her Excellency Dr. Myriam Spiteri Debono, inaugurated as the 11th President of Malta. Amidst this significant transition of leadership, the Malta Police Force demonstrated unwavering commitment, ensuring the smooth flow of events and the safety of all citizens.
From the crack of dawn at the Valletta Police Station, where officers gathered for meticulous briefings, to the bustling streets where history was made, the Malta Police Force played pivotal roles at every step of the way. Their dedication and professionalism were evident in the various facets of their service throughout the day.
Crowd control emerged as a critical task for the Malta Police Force as they managed bustling crowds with precision and professionalism, ensuring order and safety throughout the event. Amidst heightened activities, the Malta Police excelled in traffic management, ensuring the smooth flow of vehicles and pedestrians on the streets. Their efforts minimized disruptions, facilitating the movement of individuals amidst the celebratory atmosphere.
As Malta embarks on a new chapter under the leadership of President Myriam Spiteri Debono, the Malta Police Force reaffirms its commitment to serving and protecting the people of Malta. Their unwavering dedication and professionalism remain the cornerstone of peace and security in the nation, ensuring that Malta continues to thrive and prosper under the guidance of its new leadership.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/04/malta-police-and-president-website-cover.jpg,,2025-07-28 12:46:35.838894+02,{},{}
396104,https://maltadaily.mt/heres-who-you-think-maltas-president-should-be/,Malta Daily,https://maltadaily.mt/,Neutral,Here's Who You Think Malta's President Should Be,,,08/01/2024,"As the end of the presidency of George Vella draws nearer  and a new series on GO TV reimagining Peppi Azzopardi taking on the role  we decided to ask you, our dear followers, on who you think should become the next Maltese president.
The answers were, well, varied  to put it mildly. Some suggested previous president Marie Louise Coleiro Preca, whereas others went with other politicians like Simon Busuttil, Miriam Dalli, Lawrence Gonzi, Helena Dalli or Claudette Buttigieg.
View this post on Instagram A post shared by Malta Daily (@maltadaily.mt)
Others seemingly liked Watermelon Medias depiction of Peppi Azzopardi as president enough to nominate him for the role.
Others straight up recommended themselves, their boyfriend or footballer Teddy Teuma. Many named dropped Zaren tal-Ajkla, and Eileen Montesin too made a cameo in the list of names.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/01/presweb.jpg,,2025-07-28 12:47:20.021131+02,{},{}
396142,https://maltadaily.mt/dr-klowns-transform-before-visiting-kids-in-hospital/,Malta Daily,https://maltadaily.mt/,Positive,Dr Klowns Transform Before Visiting Kids In Hospital,,,23/08/2024,"Dr Klown performers shared an adorable video showing their transformation into their clown doctor alter egos before meeting children at hospital.
Before starting any of our hospital visits, we always make sure to take some time for ourselves not only to put on our awesome outfits but also to check in with each other and make sure were all good to go, they wrote on social media.
View this post on Instagram A post shared by Dr Klown (@drklown)
Dr Known is an NGO active in Mater Dei Hospital providing hospitalised children with distractions and stress relief through fun and laughter.
They love bringing a positive atmosphere to many kids who ,might be going through hardship with their colourful costumes, humour and all around good vibes.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/08/klownweb.jpg,,2025-07-28 12:47:41.22269+02,{},{}
396168,https://maltadaily.mt/olympic-surfer-caught-celebrating-in-mid-air/,Malta Daily,https://maltadaily.mt/,Positive,Olympic Surfer Caught Celebrating In Mid Air,,,31/07/2024,"Surfer Gabriel Medina provided one of the most iconic moments of the Olympics during a competition at Teahupoo in Tahiti.
Captured by Agence France-Presse photographer Jrme Brouillet, Medinas airborne celebration after riding a massive wave appeared almost surreal, as if he was hovering on a cloud.
The image, taken from a boat, showed Medina pointing skyward with perfect balance, creating a scene that some initially believed was digitally altered.
Brouillet, who anticipated the moment based on his experience and understanding of Medinas style, captured the shot just as the surfer emerged from the wave.
The image quickly went viral, with Brouillet acknowledging the overwhelming reaction it received on social media and major sports outlets like ESPN.
Medina, a three-time world champion, had hoped for a perfect score of 10 but received a 9.9, the highest of the Olympics so far. Later, he shared his gratitude through a Bible verse on Instagram.
The photos allure lies in its almost impossible appearance, with Medina seemingly defying gravity. Brouillet, modest about his achievement, sees the image as memorable but understands that its lasting impact is for others to judge.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/07/surfweb.jpg,,2025-07-28 12:47:55.354014+02,{},{}
396211,https://maltadaily.mt/halloween-decorated-car-spooks-drivers/,Malta Daily,https://maltadaily.mt/,Negative,Halloween Decorated Car Spooks Drivers,,,01/11/2024,"The ongoing MCAST dispute over the delayed Collective Agreement has sparked concern from both the Partit Nazzjonalista (PN) and MCAST students, who are feeling the strain of ongoing disruptions.
In a recent statement, the PN condemned the governments three-year delay in addressing the agreement, which, they argue, has left educators and students in an unacceptable state of limbo.
With the Malta Union of Teachers (MUT) enforcing directives, the PN emphasised the impact on students educational experiences and called on the government to lead with transparency and commitment to resolve the issue.
Students, meanwhile, voiced increasing frustration over how the delays have disrupted their studies, especially under the MUT directives. One student detailed the consequences: exams have been cancelled, grades withheld, and assignment approvals delayed, making it unclear whether students can progress academically.
This uncertainty has been particularly hard for final-year students facing critical thesis deadlines.
Students are being left in the dark, the student explained, noting that Kunsill Studenti MCASTs (KSM) portrayal of the situation misrepresents students urgent need for clarity on their academic status, not simply released marks.
They stressed solidarity with lecturers, who are rightfully seeking fair compensation, and placed responsibility for the issue on the government and MCASTs leadership. Both PN and students demand swift government action to prevent further setbacks to students education and future.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/11/carweb.jpg,,2025-07-28 12:48:18.770772+02,{},{}
397562,https://maltadaily.mt/maltese-kid-lights-up-cinema-for-may-4th-star-wars-screening/,Malta Daily,https://maltadaily.mt/,Positive,Maltese Kid Lights Up Cinema For May 4th Star Wars Screening,,,05/05/2024,"An adorable video sent to this newsroom show a father and son surprising a jam packed cinema theatre of Star Wars fans with a lightsaber surprise.
As the open credits are rolling  A long time ago in a galaxy far, far away&  one of the kids at the cinema switches on his blue lightsaber, receiving a massive applause from the rest of the audience.
View this post on Instagram A post shared by Malta Daily (@maltadaily.mt)
May 4th is a special day for Star Wars fans as it plays on the iconic line from the films: may the force be with you.
Massimo, the father in the scenario, told MaltaDaily that this day is also popular in Malta and that its nice to see a new generation really carrying the passion forward.
Do you like Star Wars?
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/05/saberweb.jpg,,2025-07-28 13:01:13.973777+02,{},{}
397597,https://maltadaily.mt/some-highlights-from-last-years-nadur-carnival/,Malta Daily,https://maltadaily.mt/,Negative,Some Highlights From Last Year's Nadur Carnival,,,09/02/2024,"In an operation by the Malta Police Force assisting the US FBI, a 27 year old Maltese man was arrested in connection to sales of illegal malware on the darkweb.
The convicted was also arrested due to the exchanging of mentoring of services on what is known as the Hack Forum.
The malware, known as RAT (Remote Access Trojan) is used by criminals to gain access and control of the computers and/or servers of the victim.
Despite there being multiple victims of this malware in the US, there are no confirmed victims from Malta.
The investigations were carried out by the Cyber Crime unit after aid was requested by the United States after indications showed that the suspect was Maltese. The suspect was identified as Maltese and was revealed to be in association with other criminals who were not Maltese and did not live in Malta.
On the 7th of February 2024, Maltese police arrested the suspect on his workplace in Gudja.
The 27 year old was arraigned in court on Thursday afternoon so that procedures for his extradition to the US can begin. The suspect gave his consensus for his extradition to the US and is being held in Corradino Correctional Facility.
In association with this investigation, a Nigerian man living in Nigeria was also arrested. Other operations in various countries related to this malware are being undertaken by Europol in association with other countries and states.
#MaltaDaily",https://maltadaily.mt/wp-content/uploads/2024/02/lastweb.jpg,,2025-07-28 13:01:33.531164+02,{},{}
